0,-5.039529555883172e+35
86400,-5.039511311241467e+35
172800,-5.039492720732053e+35
259200,-5.039473587278049e+35
345600,-5.039453715444028e+35
432000,-5.039432912672644e+35
518400,-5.039410990622982e+35
604800,-5.039387766591096e+35
691200,-5.039363064988207e+35
777600,-5.039336718847491e+35
864000,-5.039308571326544e+35
950400,-5.039278477169471e+35
1036800,-5.039246304090907e+35
1123200,-5.039211934043669e+35
1209600,-5.039175264333046e+35
1296000,-5.039136208543332e+35
1382400,-5.039094697246703e+35
1468800,-5.039050678470311e+35
1555200,-5.039004117904576e+35
1641600,-5.0389549988436874e+35
1728000,-5.038903321857801e+35
1814400,-5.038849104205092e+35
1900800,-5.0387923789999926e+35
1987200,-5.038733194161448e+35
2073600,-5.0386716111712835e+35
2160000,-5.038607703677599e+35
2246400,-5.038541555981391e+35
2332800,-5.0384732614460644e+35
2419200,-5.038402920869414e+35
2505600,-5.0383306408560216e+35
2592000,-5.038256532225021e+35
2678400,-5.038180708484198e+35
2764800,-5.0381032843966796e+35
2851200,-5.0380243746612535e+35
2937600,-5.03794409272199e+35
3024000,-5.0378625497176895e+35
3110400,-5.037779853576613e+35
3196800,-5.037696108257669e+35
3283200,-5.03761141313521e+35
3369600,-5.037525862521511e+35
3456000,-5.037439545318414e+35
3542400,-5.037352544787729e+35
3628800,-5.0372649384287675e+35
3715200,-5.037176797950646e+35
3801600,-5.037088189326756e+35
3888000,-5.036999172918963e+35
3974400,-5.036909803659556e+35
4060800,-5.036820131279676e+35
4147200,-5.0367302005738306e+35
4233600,-5.036640051691057e+35
4320000,-5.036549720444343e+35
4406400,-5.036459238630923e+35
4492800,-5.036368634357128e+35
4579200,-5.036277932362375e+35
4665600,-5.036187154337845e+35
4752000,-5.036096319236177e+35
4838400,-5.036005443569279e+35
4924800,-5.035914541692001e+35
5011200,-5.035823626070004e+35
5097600,-5.0357327075306356e+35
5184000,-5.035641795496085e+35
5270400,-5.035550898198407e+35
5356800,-5.035460022876289e+35
5443200,-5.0353691759537345e+35
5529600,-5.0352783632009544e+35
5616000,-5.0351875898779274e+35
5702400,-5.035096860861225e+35
5788800,-5.0350061807547375e+35
5875200,-5.0349155539850165e+35
5961600,-5.0348249848819684e+35
6048000,-5.034734477745662e+35
6134400,-5.034644036899988e+35
6220800,-5.0345536667339304e+35
6307200,-5.034463371731172e+35
6393600,-5.034373156488743e+35
6480000,-5.034283025725384e+35
6566400,-5.034192984280252e+35
6652800,-5.034103037102645e+35
6739200,-5.034013189233258e+35
6825600,-5.033923445777564e+35
6912000,-5.033833811871878e+35
6998400,-5.0337442926425294e+35
7084800,-5.033654893158725e+35
7171200,-5.0335656183794924e+35
7257600,-5.033476473095222e+35
7344000,-5.0333874618641934e+35
7430400,-5.033298588944605e+35
7516800,-5.033209858222507e+35
7603200,-5.0331212731361284e+35
7689600,-5.033032836597058e+35
7776000,-5.0329445509088066e+35
7862400,-5.032856417683268e+35
7948800,-5.0327684377556364e+35
8035200,-5.032680611098418e+35
8121600,-5.032592936735184e+35
8208000,-5.0325054126547715e+35
8294400,-5.0324180357267415e+35
8380800,-5.032330801618902e+35
8467200,-5.0322437047178535e+35
8553600,-5.032156738053493e+35
8640000,-5.032069893228609e+35
8726400,-5.031983160354654e+35
8812800,-5.03189652799495e+35
8899200,-5.031809983116563e+35
8985600,-5.0317235110522726e+35
9072000,-5.031637095473943e+35
9158400,-5.031550718378807e+35
9244800,-5.031464360090081e+35
9331200,-5.031377999273358e+35
9417600,-5.031291612970244e+35
9504000,-5.031205176650561e+35
9590400,-5.0311186642844054e+35
9676800,-5.031032048435218e+35
9763200,-5.0309453003748096e+35
9849600,-5.030858390221114e+35
9936000,-5.030771287099135e+35
10022400,-5.030683959325271e+35
10108800,-5.0305963746148606e+35
10195200,-5.030508500312328e+35
10281600,-5.030420303642958e+35
10368000,-5.030331751984792e+35
10454400,-5.030242813158704e+35
10540800,-5.030153455734165e+35
10627200,-5.030063649347754e+35
10713600,-5.029973365030984e+35
10800000,-5.0298825755435134e+35
10886400,-5.0297912557075295e+35
10972800,-5.029699382738645e+35
11059200,-5.029606936568476e+35
11145600,-5.029513900153913e+35
11232000,-5.0294202597680446e+35
11318400,-5.029326005267776e+35
11404800,-5.0292311303334526e+35
11491200,-5.0291356326760234e+35
11577600,-5.029039514207868e+35
11664000,-5.02894278117389e+35
11750400,-5.0288454442402055e+35
11836800,-5.028747518538469e+35
11923200,-5.028649023664765e+35
12009600,-5.0285499836327846e+35
12096000,-5.028450426781891e+35
12182400,-5.028350385641577e+35
12268800,-5.0282498967545326e+35
12355200,-5.028149000461376e+35
12441600,-5.028047740650705e+35
12528000,-5.0279461644786724e+35
12614400,-5.027844322062764e+35
12700800,-5.027742266154678e+35
12787200,-5.0276400517974975e+35
12873600,-5.02753773597227e+35
12960000,-5.0274353772391e+35
13046400,-5.027333035377684e+35
13132800,-5.0272307710318805e+35
13219200,-5.027128645362551e+35
13305600,-5.027026719712527e+35
13392000,-5.026925055286979e+35
13478400,-5.026823712852036e+35
13564800,-5.0267227524539095e+35
13651200,-5.0266222331603215e+35
13737600,-5.026522212825413e+35
13824000,-5.026422747878971e+35
13910400,-5.026323893140241e+35
13996800,-5.0262257016562165e+35
14083200,-5.026128224564005e+35
14169600,-5.026031510976454e+35
14256000,-5.025935607890083e+35
14342400,-5.025840560114039e+35
14428800,-5.0257464102187556e+35
14515200,-5.025653198502788e+35
14601600,-5.0255609629763035e+35
14688000,-5.025469739359612e+35
14774400,-5.025379561095155e+35
14860800,-5.025290459371407e+35
14947200,-5.0252024631571156e+35
15033600,-5.0251155992444805e+35
15120000,-5.025029892299864e+35
15206400,-5.024945364920715e+35
15292800,-5.024862037697569e+35
15379200,-5.024779929279951e+35
15465600,-5.024699056445209e+35
15552000,-5.024619434169376e+35
15638400,-5.024541075699263e+35
15724800,-5.024463992625004e+35
15811200,-5.024388194952519e+35
15897600,-5.0243136911752844e+35
15984000,-5.024240488344965e+35
16070400,-5.024168592140548e+35
16156800,-5.0240980069355896e+35
16243200,-5.0240287358633985e+35
16329600,-5.023960780879841e+35
16416000,-5.023894142823707e+35
16502400,-5.02382882147445e+35
16588800,-5.023764815607237e+35
16675200,-5.0237021230452816e+35
16761600,-5.023640740709394e+35
16848000,-5.0235806646648e+35
16934400,-5.023521890165214e+35
17020800,-5.023464411694213e+35
17107200,-5.023408223003984e+35
17193600,-5.023353317151483e+35
17280000,-5.023299686532094e+35
17366400,-5.02324732291085e+35
17452800,-5.02319621745133e+35
17539200,-5.02314636074229e+35
17625600,-5.023097742822104e+35
17712000,-5.0230503532011625e+35
17798400,-5.023004180882256e+35
17884800,-5.02295921437905e+35
17971200,-5.022915441732759e+35
18057600,-5.022872850527071e+35
18144000,-5.0228314279014164e+35
18230400,-5.022791160562663e+35
18316800,-5.0227520347952954e+35
18403200,-5.022714036470183e+35
18489600,-5.0226771510519505e+35
18576000,-5.022641363605064e+35
18662400,-5.022606658798654e+35
18748800,-5.022573020910185e+35
18835200,-5.022540433827936e+35
18921600,-5.0225088810524405e+35
19008000,-5.022478345696869e+35
19094400,-5.022448810486415e+35
19180800,-5.022420257756737e+35
19267200,-5.0223926694514695e+35
19353600,-5.0223660271188874e+35
19440000,-5.0223403119077075e+35
19526400,-5.0223155045620915e+35
19612800,-5.022291585415895e+35
19699200,-5.0222685343861635e+35
19785600,-5.022246330965953e+35
19872000,-5.022224954216474e+35
19958400,-5.022204382758612e+35
20044800,-5.022184594763875e+35
20131200,-5.0221655679448076e+35
20217600,-5.0221472795448844e+35
20304000,-5.022129706327984e+35
20390400,-5.0221128245674634e+35
20476800,-5.022096610034916e+35
20563200,-5.022081037988659e+35
20649600,-5.022066083162032e+35
20736000,-5.022051719751608e+35
20822400,-5.02203792140538e+35
20908800,-5.022024661211046e+35
20995200,-5.02201191168448e+35
21081600,-5.021999644758548e+35
21168000,-5.021987831772372e+35
21254400,-5.0219764434612036e+35
21340800,-5.021965449947071e+35
21427200,-5.021954820730362e+35
21513600,-5.021944524682563e+35
21600000,-5.0219345300403126e+35
21686400,-5.021924804401037e+35
21772800,-5.021915314720369e+35
21859200,-5.021906027311608e+35
21945600,-5.0218969078474965e+35
22032000,-5.0218879213645515e+35
22118400,-5.02187903227028e+35
22204800,-5.0218702043535465e+35
22291200,-5.021861400798388e+35
22377600,-5.021852584201596e+35
22464000,-5.0218437165943805e+35
22550400,-5.021834759468381e+35
22636800,-5.0218256738063644e+35
22723200,-5.021816420117874e+35
22809600,-5.021806958480096e+35
22896000,-5.0217972485841956e+35
22982400,-5.021787249787338e+35
23068800,-5.021776921170599e+35
23155200,-5.021766221602864e+35
23241600,-5.021755109810844e+35
23328000,-5.021743544455261e+35
