0.0,-5.039585131128923e+35
3600.288,-5.039585224965239e+35
7200.576,-5.039585318808615e+35
10800.864,-5.039585412658692e+35
14401.152,-5.039585506515112e+35
18001.44,-5.039585600377514e+35
21601.728,-5.0395856942455426e+35
25202.016,-5.039585788118839e+35
28802.304,-5.039585881997046e+35
32402.592,-5.039585975879802e+35
36002.88,-5.0395860697667514e+35
39603.168,-5.039586163657538e+35
43203.456,-5.039586257551798e+35
46803.744,-5.0395863514491805e+35
50404.032,-5.0395864453493215e+35
54004.32,-5.0395865392518664e+35
57604.608,-5.039586633156458e+35
61204.896,-5.039586727062739e+35
64805.184,-5.039586820970351e+35
68405.472,-5.039586914878938e+35
72005.76,-5.039587008788143e+35
75606.048,-5.039587102697608e+35
79206.336,-5.039587196606976e+35
82806.624,-5.039587290515891e+35
86406.912,-5.039587384423996e+35
90007.2,-5.039587478330933e+35
93607.488,-5.039587572236351e+35
97207.776,-5.0395876661398884e+35
100808.064,-5.039587760041191e+35
104408.352,-5.039587853939904e+35
108008.64,-5.0395879478356685e+35
111608.928,-5.039588041728132e+35
115209.216,-5.0395881356169355e+35
118809.504,-5.039588229501729e+35
122409.792,-5.0395883233821516e+35
126010.08,-5.039588417257851e+35
129610.368,-5.0395885111284745e+35
133210.656,-5.0395886049936626e+35
136810.944,-5.0395886988530635e+35
140411.232,-5.0395887927063224e+35
144011.52,-5.0395888865530836e+35
147611.808,-5.039588980392995e+35
151212.096,-5.039589074225702e+35
154812.384,-5.039589168050852e+35
158412.672,-5.039589261868089e+35
162012.96,-5.039589355677059e+35
165613.248,-5.039589449477413e+35
169213.536,-5.0395895432687926e+35
172813.824,-5.0395896370508486e+35
176414.112,-5.039589730823229e+35
180014.4,-5.039589824585578e+35
183614.688,-5.0395899183375456e+35
187214.976,-5.0395900120787796e+35
190815.264,-5.0395901058089264e+35
194415.552,-5.039590199527636e+35
198015.84,-5.039590293234556e+35
201616.128,-5.039590386929336e+35
205216.416,-5.039590480611623e+35
208816.704,-5.039590574281068e+35
212416.992,-5.039590667937321e+35
216017.28,-5.039590761580027e+35
219617.568,-5.0395908552088415e+35
223217.856,-5.03959094882341e+35
226818.144,-5.039591042423386e+35
230418.432,-5.03959113600842e+35
234018.72,-5.039591229578159e+35
237619.008,-5.039591323132255e+35
241219.296,-5.0395914166703595e+35
244819.584,-5.039591510192125e+35
248419.872,-5.039591603697203e+35
252020.16,-5.039591697185244e+35
255620.448,-5.0395917906559e+35
259220.736,-5.0395918841088245e+35
262821.024,-5.0395919775436684e+35
266421.312,-5.039592070960085e+35
270021.6,-5.0395921643577276e+35
273621.888,-5.039592257736251e+35
277222.176,-5.039592351095305e+35
280822.464,-5.039592444434546e+35
284422.752,-5.039592537753628e+35
288023.04,-5.0395926310522044e+35
291623.328,-5.03959272432993e+35
295223.616,-5.039592817586458e+35
298823.904,-5.039592910821446e+35
302424.192,-5.039593004034549e+35
306024.48,-5.039593097225421e+35
309624.768,-5.039593190393718e+35
313225.056,-5.039593283539096e+35
316825.344,-5.039593376661215e+35
320425.632,-5.0395934697597295e+35
324025.92,-5.039593562834293e+35
327626.208,-5.039593655884565e+35
331226.496,-5.039593748910209e+35
334826.784,-5.0395938419108716e+35
338427.072,-5.03959393488622e+35
342027.36,-5.0395940278359084e+35
345627.648,-5.039594120759597e+35
349227.936,-5.039594213656946e+35
352828.224,-5.039594306527613e+35
356428.512,-5.039594399371256e+35
360028.8,-5.039594492187538e+35
363629.088,-5.039594584976118e+35
367229.376,-5.039594677736656e+35
370829.664,-5.0395947704688125e+35
374429.952,-5.0395948631722505e+35
378030.24,-5.0395949558466296e+35
381630.528,-5.0395950484916135e+35
385230.816,-5.039595141106861e+35
388831.104,-5.0395952336920385e+35
392431.392,-5.039595326246807e+35
396031.68,-5.039595418770831e+35
399631.968,-5.0395955112637716e+35
403232.256,-5.039595603725293e+35
406832.544,-5.039595696155058e+35
410432.832,-5.039595788552735e+35
414033.12,-5.0395958809179875e+35
417633.408,-5.0395959732504784e+35
421233.696,-5.039596065549875e+35
424833.984,-5.0395961578158404e+35
428434.272,-5.039596250048046e+35
432034.56,-5.039596342246152e+35
435634.848,-5.0395964344098325e+35
439235.136,-5.039596526538747e+35
442835.424,-5.0395966186325684e+35
446435.712,-5.039596710690961e+35
450036.0,-5.039596802713597e+35
453636.288,-5.039596894700143e+35
457236.576,-5.039596986650265e+35
460836.864,-5.0395970785636394e+35
464437.152,-5.03959717043993e+35
468037.44,-5.039597262278808e+35
471637.728,-5.039597354079947e+35
475238.016,-5.039597445843014e+35
478838.304,-5.03959753756768e+35
482438.592,-5.039597629253622e+35
486038.88,-5.039597720900505e+35
489639.168,-5.0395978125080046e+35
493239.456,-5.039597904075796e+35
496839.744,-5.039597995603549e+35
500440.032,-5.039598087090937e+35
504040.32,-5.039598178537637e+35
507640.608,-5.039598269943321e+35
511240.896,-5.039598361307664e+35
514841.184,-5.039598452630338e+35
518441.472,-5.039598543911025e+35
522041.76,-5.039598635149399e+35
525642.048,-5.039598726345134e+35
529242.336,-5.039598817497908e+35
532842.624,-5.039598908607398e+35
536442.912,-5.039598999673282e+35
540043.2,-5.039599090695237e+35
543643.488,-5.0395991816729416e+35
547243.776,-5.0395992726060765e+35
550844.064,-5.039599363494318e+35
554444.352,-5.039599454337347e+35
558044.64,-5.0395995451348445e+35
561644.928,-5.03959963588649e+35
565245.216,-5.039599726591964e+35
568845.504,-5.039599817250951e+35
572445.792,-5.0395999078631286e+35
576046.08,-5.039599998428182e+35
579646.368,-5.039600088945794e+35
583246.656,-5.0396001794156455e+35
586846.944,-5.03960026983742e+35
590447.232,-5.0396003602108044e+35
594047.52,-5.0396004505354815e+35
597647.808,-5.0396005408111346e+35
601248.096,-5.039600631037452e+35
604848.384,-5.039600721214117e+35
608448.672,-5.0396008113408194e+35
612048.96,-5.0396009014172425e+35
615649.248,-5.039600991443075e+35
619249.536,-5.039601081418004e+35
622849.824,-5.0396011713417184e+35
626450.112,-5.039601261213907e+35
630050.4,-5.039601351034258e+35
633650.688,-5.039601440802459e+35
637250.976,-5.039601530518204e+35
640851.264,-5.0396016201811806e+35
644451.552,-5.0396017097910804e+35
648051.84,-5.039601799347597e+35
651652.128,-5.039601888850421e+35
655252.416,-5.0396019782992426e+35
658852.704,-5.039602067693757e+35
662452.992,-5.039602157033658e+35
666053.28,-5.0396022463186355e+35
669653.568,-5.03960233554839e+35
673253.856,-5.0396024247226115e+35
676854.144,-5.0396025138409985e+35
680454.432,-5.039602602903245e+35
684054.72,-5.0396026919090475e+35
687655.008,-5.039602780858103e+35
691255.296,-5.039602869750109e+35
694855.584,-5.039602958584764e+35
698455.872,-5.039603047361765e+35
702056.16,-5.039603136080813e+35
705656.448,-5.039603224741603e+35
709256.736,-5.03960331334384e+35
712857.024,-5.039603401887225e+35
716457.312,-5.039603490371452e+35
720057.6,-5.03960357879623e+35
723657.888,-5.039603667161257e+35
727258.176,-5.039603755466235e+35
730858.464,-5.039603843710869e+35
734458.752,-5.0396039318948625e+35
738059.04,-5.03960402001792e+35
741659.328,-5.039604108079744e+35
745259.616,-5.0396041960800405e+35
748859.904,-5.0396042840185155e+35
752460.192,-5.039604371894878e+35
756060.48,-5.03960445970883e+35
759660.768,-5.039604547460082e+35
763261.056,-5.039604635148337e+35
766861.344,-5.039604722773311e+35
770461.632,-5.039604810334709e+35
774061.92,-5.039604897832243e+35
777662.208,-5.039604985265617e+35
781262.496,-5.039605072634548e+35
784862.784,-5.039605159938746e+35
788463.072,-5.039605247177917e+35
792063.36,-5.039605334351782e+35
795663.648,-5.0396054214600504e+35
799263.936,-5.039605508502434e+35
802864.224,-5.039605595478647e+35
806464.512,-5.0396056823884056e+35
810064.8,-5.039605769231424e+35
813665.088,-5.03960585600742e+35
817265.376,-5.039605942716106e+35
820865.664,-5.0396060293572016e+35
824465.952,-5.039606115930426e+35
828066.24,-5.039606202435492e+35
831666.528,-5.0396062888721245e+35
835266.816,-5.039606375240037e+35
838867.104,-5.0396064615389506e+35
842467.392,-5.039606547768591e+35
846067.68,-5.0396066339286734e+35
849667.968,-5.03960672001892e+35
853268.256,-5.0396068060390565e+35
856868.544,-5.039606891988803e+35
860468.832,-5.039606977867882e+35
864069.12,-5.039607063676019e+35
867669.408,-5.0396071494129414e+35
871269.696,-5.039607235078368e+35
874869.984,-5.039607320672028e+35
878470.272,-5.03960740619365e+35
882070.56,-5.03960749164296e+35
885670.848,-5.03960757701968e+35
889271.136,-5.0396076623235484e+35
892871.424,-5.0396077475542856e+35
896471.712,-5.0396078327116246e+35
900072.0,-5.039607917795296e+35
903672.2880000001,-5.039608002805028e+35
907272.576,-5.039608087740553e+35
910872.8640000001,-5.039608172601607e+35
914473.152,-5.039608257387915e+35
918073.4400000001,-5.039608342099218e+35
921673.728,-5.039608426735245e+35
925274.016,-5.0396085112957325e+35
928874.304,-5.039608595780414e+35
932474.592,-5.039608680189027e+35
936074.88,-5.039608764521307e+35
939675.168,-5.0396088487769925e+35
943275.456,-5.039608932955819e+35
946875.744,-5.039609017057526e+35
950476.032,-5.039609101081855e+35
954076.32,-5.039609185028543e+35
957676.608,-5.039609268897328e+35
961276.896,-5.039609352687955e+35
964877.184,-5.039609436400167e+35
968477.472,-5.039609520033702e+35
972077.76,-5.039609603588304e+35
975678.048,-5.039609687063717e+35
979278.336,-5.039609770459686e+35
982878.624,-5.039609853775956e+35
986478.912,-5.039609937012271e+35
990079.2,-5.039610020168379e+35
993679.488,-5.039610103244028e+35
997279.776,-5.039610186238964e+35
1000880.064,-5.039610269152932e+35
1004480.352,-5.0396103519856874e+35
1008080.64,-5.0396104347369756e+35
1011680.928,-5.039610517406548e+35
1015281.216,-5.039610599994157e+35
1018881.504,-5.039610682499552e+35
1022481.792,-5.039610764922486e+35
1026082.08,-5.039610847262716e+35
1029682.368,-5.039610929519989e+35
1033282.656,-5.0396110116940634e+35
1036882.944,-5.039611093784695e+35
1040483.232,-5.039611175791637e+35
1044083.52,-5.039611257714648e+35
1047683.808,-5.039611339553483e+35
1051284.096,-5.039611421307903e+35
1054884.384,-5.0396115029776656e+35
1058484.672,-5.039611584562528e+35
1062084.96,-5.0396116660622515e+35
1065685.248,-5.0396117474765986e+35
1069285.536,-5.0396118288053314e+35
1072885.824,-5.039611910048208e+35
1076486.112,-5.039611991204992e+35
1080086.4,-5.03961207227545e+35
1083686.688,-5.0396121532593465e+35
1087286.976,-5.039612234156442e+35
1090887.264,-5.039612314966505e+35
1094487.552,-5.039612395689304e+35
1098087.84,-5.0396124763246014e+35
1101688.128,-5.039612556872169e+35
1105288.416,-5.039612637331773e+35
1108888.704,-5.039612717703186e+35
1112488.992,-5.039612797986175e+35
1116089.28,-5.039612878180512e+35
1119689.568,-5.039612958285967e+35
1123289.856,-5.0396130383023154e+35
1126890.144,-5.039613118229329e+35
1130490.432,-5.039613198066779e+35
1134090.72,-5.039613277814443e+35
1137691.008,-5.039613357472094e+35
1141291.296,-5.03961343703951e+35
1144891.584,-5.039613516516465e+35
1148491.872,-5.03961359590274e+35
